hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples	n_perturb_samples
54/4bc03d	311	2668291.pbs02	visualize	gene-set-010	visualize (gene-set-010)	COMPLETED	0			1	86400000			1	1623214319532	1623215495559	1623215605597	1286065	108444		103.1	0.3	409313280	1165303808	468770816	1227362304	481304758	157467201	37113	37305	88598	6758400	2746	340	/scratch1/btsheal/work/54/4bc03d72244b528346f08eff4c5e76			gene-set-010	21	488	326
8d/75bd55	371	2668354.pbs02	visualize	gene-set-068	visualize (gene-set-068)	COMPLETED	0			1	86400000			1	1623215110841	1623215535599	1623215636297	525456	99211		103.0	0.3	409358336	1165307904	468422656	1227161600	481303806	157437378	31470	37305	88598	6766592	3806	302	/scratch1/btsheal/work/8d/75bd557cfa680251af2cabcbe7fb88			gene-set-068	21	488	326
54/e0f846	359	2668340.pbs02	visualize	gene-set-059	visualize (gene-set-059)	COMPLETED	0			1	86400000			1	1623214952329	1623215555588	1623215665621	713292	105723		103.2	0.3	407023616	1165303808	468738048	1227415552	481296971	157125915	38746	37305	80406	6766592	2801	495	/scratch1/btsheal/work/54/e0f846eafcbba4ccb0a40280270b08			gene-set-059	19	488	326
bc/7bded1	396	2668383.pbs02	visualize	gene-set-095	visualize (gene-set-095)	COMPLETED	0			1	86400000			1	1623215440777	1623215565649	1623215665682	224905	98206		103.4	0.3	403566592	1164709888	468254720	1227100160	481290098	156645567	42320	37305	64022	5439488	2618	268	/scratch1/btsheal/work/bc/7bded1df38678f39115d58d104b481			gene-set-095	15	488	326
82/070f4a	326	2668306.pbs02	visualize	gene-set-024	visualize (gene-set-024)	COMPLETED	0			1	86400000			1	1623214517703	1623215570565	1623215670597	1152894	95219		103.4	0.3	403460096	1164447744	468738048	1227362304	481259564	155884569	36510	37305	43542	5435392	2682	376	/scratch1/btsheal/work/82/070f4aa82de0ac46b0b3b58705e2d1			gene-set-024	9	488	326
f7/808059	379	2668362.pbs02	visualize	gene-set-079	visualize (gene-set-079)	COMPLETED	0			1	86400000			1	1623215216670	1623215610631	1623215705635	488965	93568		103.2	0.3	403488768	1164185600	468938752	1227362304	481255636	155773038	36186	37305	39446	5431296	3825	289	/scratch1/btsheal/work/f7/808059a58b2113b92bc3e815eb7c85			gene-set-079	8	488	326
a7/258410	370	2668353.pbs02	visualize	gene-set-069	visualize (gene-set-069)	COMPLETED	0			1	86400000			1	1623215097790	1623215640627	1623215735631	637841	90406		103.4	0.3	403824640	1164709888	468283392	1227100160	481274552	156386669	31021	37305	59926	5435392	2625	265	/scratch1/btsheal/work/a7/25841072a20c81ca211afb6cd11510			gene-set-069	13	488	326
75/985cb4	336	2668316.pbs02	visualize	gene-set-035	visualize (gene-set-035)	COMPLETED	0			1	86400000			1	1623214649594	1623215675599	1623215770608	1121014	94365		103.2	0.3	403152896	1164185600	468705280	1227362304	481256039	155778351	33842	37305	39446	5439488	2712	322	/scratch1/btsheal/work/75/985cb467e0fb0195d1d70d2baabc53			gene-set-035	8	488	326
6d/6b7eb6	386	2668371.pbs02	visualize	gene-set-085	visualize (gene-set-085)	COMPLETED	0			1	86400000			1	1623215309186	1623215675638	1623215775644	466458	98893		102.8	0.3	403685376	1164709888	468279296	1227100160	481286263	156501944	33122	37305	64022	5435392	3823	357	/scratch1/btsheal/work/6d/6b7eb62651d2d44b32ef4aba1ba0de			gene-set-085	14	488	326
94/563ff9	395	2668382.pbs02	visualize	gene-set-094	visualize (gene-set-094)	COMPLETED	0			1	86400000			1	1623215427612	1623215670660	1623215785654	358042	110921		102.7	0.3	409165824	1165299712	468918272	1227415552	481304152	157436055	41734	37305	88598	6770688	2764	738	/scratch1/btsheal/work/94/563ff951c306fe6a11d565b312a7ba			gene-set-094	21	488	326
3f/242f94	357	2668338.pbs02	visualize	gene-set-056	visualize (gene-set-056)	COMPLETED	0			1	86400000			1	1623214926064	1623215710609	1623215810612	884548	98779		103.2	0.3	404115456	1164709888	468979712	1227362304	481278009	156500701	36042	37305	59926	5439488	2718	284	/scratch1/btsheal/work/3f/242f943da1f1d0a6d9bb83fb334fc1			gene-set-056	14	488	326
96/39f4b2	350	2668331.pbs02	visualize	gene-set-049	visualize (gene-set-049)	COMPLETED	0			1	86400000			1	1623214834108	1623215740605	1623215825608	991500	84437		103.0	0.3	403173376	1164447744	468250624	1227100160	481255427	155766283	38437	37305	39446	5423104	3757	299	/scratch1/btsheal/work/96/39f4b2e31237be7eef3eddbdbd3565			gene-set-049	8	488	326
72/e19f0e	335	2668315.pbs02	visualize	gene-set-034	visualize (gene-set-034)	COMPLETED	0			1	86400000			1	1623214636401	1623215780602	1623215876274	1239873	90863		103.1	0.3	403398656	1164185600	468770816	1227100160	481256205	155585053	37005	37305	31254	5439488	2629	336	/scratch1/btsheal/work/72/e19f0e4a50207ed7ecdad10e670c90			gene-set-034	6	488	326
ab/0da4a9	362	2668343.pbs02	visualize	gene-set-061	visualize (gene-set-061)	COMPLETED	0			1	86400000			1	1623214991931	1623215775614	1623215880614	888683	102228		102.9	0.3	403914752	1164972032	468488192	1227362304	481284984	156737822	30992	37305	68118	5435392	3817	336	/scratch1/btsheal/work/ab/0da4a96c1b40a10672e809504dc56b			gene-set-061	16	488	326
21/c7598e	368	2668351.pbs02	visualize	gene-set-067	visualize (gene-set-067)	COMPLETED	0			1	86400000			1	1623215071637	1623215795623	1623215890621	818984	92874		102.9	0.3	403185664	1164185600	468402176	1227362304	481252245	155674769	33173	37305	35350	5435392	2714	568	/scratch1/btsheal/work/21/c7598e496969a30b101d47bd800134			gene-set-067	7	488	326
98/50efb8	393	2668380.pbs02	visualize	gene-set-091	visualize (gene-set-091)	COMPLETED	0			1	86400000			1	1623215401193	1623215825659	1623215925683	524490	96420		103.6	0.3	403525632	1164709888	468348928	1227362304	481270557	156270711	32423	37305	55830	5439488	2693	261	/scratch1/btsheal/work/98/50efb807abe6a34b945fa71733ab17			gene-set-091	12	488	326
a9/208962	341	2668321.pbs02	visualize	gene-set-040	visualize (gene-set-040)	COMPLETED	0			1	86400000			1	1623214715348	1623215830603	1623215930639	1215291	97889		103.3	0.3	406642688	1165299712	468008960	1227153408	481300314	157301046	38210	37305	84502	6766592	2602	275	/scratch1/btsheal/work/a9/2089624b334b8abfee73db649f20f6			gene-set-040	20	488	326
fb/c1d95c	375	2668358.pbs02	visualize	gene-set-074	visualize (gene-set-074)	COMPLETED	0			1	86400000			1	1623215163758	1623215890637	1623215985652	821894	94633		103.6	0.3	403369984	1164447744	468357120	1227100160	481274993	156124775	31299	37305	51734	5439488	3778	412	/scratch1/btsheal/work/fb/c1d95cd4014ffbf68eaf85b7055986			gene-set-074	11	488	326
39/425c67	384	2668368.pbs02	visualize	gene-set-083	visualize (gene-set-083)	COMPLETED	0			1	86400000			1	1623215282906	1623215885630	1623215996337	713431	105658		103.1	0.3	406724608	1165041664	468537344	1227415552	481292834	156995072	34250	37305	76310	6766592	2799	371	/scratch1/btsheal/work/39/425c67ebb42886f88eaf0e12b53a57			gene-set-083	18	488	326
c9/c617fb	378	2668361.pbs02	visualize	gene-set-077	visualize (gene-set-077)	COMPLETED	0			1	86400000			1	1623215203585	1623215900654	1623216005658	802073	107798		102.8	0.3	407711744	1165303808	469057536	1227419648	481300055	157281500	38050	37305	84502	6770688	3878	655	/scratch1/btsheal/work/c9/c617fb2bf471465df95588f48dd43a			gene-set-077	20	488	326
60/7224bd	333	2668313.pbs02	visualize	gene-set-031	visualize (gene-set-031)	COMPLETED	0			1	86400000			1	1623214609979	1623215935632	1623216025641	1415662	88508		103.6	0.3	403656704	1164447744	468787200	1227100160	481266303	156127349	35866	37305	51734	5435392	3794	418	/scratch1/btsheal/work/60/7224bd94efe9e5ee03f3eefb8922eb			gene-set-031	11	488	326
63/a41857	394	2668381.pbs02	visualize	gene-set-093	visualize (gene-set-093)	COMPLETED	0			1	86400000			1	1623215414382	1623215930684	1623216030664	616282	100075		103.3	0.3	404721664	1164972032	469065728	1227362304	481285626	156775741	31045	37305	68118	5484544	2722	272	/scratch1/btsheal/work/63/a41857b19f09308948368225272d0e			gene-set-093	16	488	326
ac/cce9d3	385	2668370.pbs02	visualize	gene-set-086	visualize (gene-set-086)	COMPLETED	0			1	86400000			1	1623215296132	1623215990661	1623216095653	799521	101328		103.0	0.3	403791872	1164972032	468164608	1227100160	481297442	156865642	33017	37305	72214	6668288	2642	432	/scratch1/btsheal/work/ac/cce9d3a6c9741f270a2fdcb9a3bd0c			gene-set-086	17	488	326
68/ba65e9	400	2668388.pbs02	visualize	gene-set-098	visualize (gene-set-098)	COMPLETED	0			1	86400000			1	1623215493562	1623216010671	1623216110664	617102	101721		103.3	0.3	404213760	1164972032	468594688	1227362304	481285788	156769501	38202	37305	68118	5480448	2693	282	/scratch1/btsheal/work/68/ba65e9199214575edfcc29195f0b48			gene-set-098	16	488	326
07/5b2594	366	2668348.pbs02	visualize	gene-set-065	visualize (gene-set-065)	COMPLETED	0			1	86400000			1	1623215045136	1623216040640	1623216125646	1080510	85353		103.4	0.3	402898944	1164447744	468111360	1227100160	481255378	155786078	38000	37305	39446	5439488	2625	325	/scratch1/btsheal/work/07/5b25941b9db207eb26cca27218bd0e			gene-set-065	8	488	326
58/9c8d2b	389	2668375.pbs02	visualize	gene-set-087	visualize (gene-set-087)	COMPLETED	0			1	86400000			1	1623215348486	1623216015655	1623216125674	777188	110026		103.0	0.3	409243648	1165299712	468819968	1227415552	481304552	157478284	36535	37305	88598	6770688	2788	495	/scratch1/btsheal/work/58/9c8d2b453d0c0b4be236ff951ce282			gene-set-087	21	488	326
ad/396165	391	2668377.pbs02	visualize	gene-set-090	visualize (gene-set-090)	COMPLETED	0			1	86400000			1	1623215374701	1623216040661	1623216130652	755951	91120		103.4	0.3	403132416	1164185600	468779008	1227362304	481248263	155592174	36795	37305	31254	5439488	3788	308	/scratch1/btsheal/work/ad/3961655b65bec372b351ad5fbcade2			gene-set-090	6	488	326
0e/e11f9a	382	2668366.pbs02	visualize	gene-set-082	visualize (gene-set-082)	COMPLETED	0			1	86400000			1	1623215256506	1623216100651	1623216200678	944172	99580		102.6	0.3	404791296	1164972032	468934656	1227100160	481296942	156832841	35665	37305	72214	6418432	3787	388	/scratch1/btsheal/work/0e/e11f9a9274887610a121a18ee804d4			gene-set-082	17	488	326
9a/267462	398	2668385.pbs02	visualize	gene-set-097	visualize (gene-set-097)	COMPLETED	0			1	86400000			1	1623215467092	1623216130667	1623216220682	753590	86018		103.4	0.3	403427328	1164447744	468369408	1227100160	481259175	155893972	38710	37305	43542	5435392	3750	256	/scratch1/btsheal/work/9a/2674621cb799416d4b4257c4097cb6			gene-set-097	9	488	326
cf/301ee8	392	2668378.pbs02	visualize	gene-set-092	visualize (gene-set-092)	COMPLETED	0			1	86400000			1	1623215387954	1623216145656	1623216236348	848394	90845		103.1	0.3	403111936	1164185600	468672512	1227362304	481247754	155564092	38171	37305	31254	5435392	2687	256	/scratch1/btsheal/work/cf/301ee84a531f5513c5b94ba5361102			gene-set-092	6	488	326
52/127c2f	376	2668359.pbs02	visualize	gene-set-076	visualize (gene-set-076)	COMPLETED	0			1	86400000			1	1623215177164	1623216145648	1623216255680	1078516	112036		104.5	0.3	404209664	1164447744	469012480	1227362304	481263135	156015280	40002	37305	47638	5435392	2731	323	/scratch1/btsheal/work/52/127c2fce6085cf1a1d0d515b9d2df6			gene-set-076	10	488	326
af/06eed0	351	2668332.pbs02	visualize	gene-set-050	visualize (gene-set-050)	COMPLETED	0			1	86400000			1	1623214847319	1623216145636	1623216270671	1423352	126417		103.7	0.3	406863872	1165303808	468799488	1227419648	481296908	157150795	43476	37305	80406	6766592	4291	335	/scratch1/btsheal/work/af/06eed0f24b7a0336253de8c2d988ac			gene-set-050	19	488	326
d3/5daa34	367	2668349.pbs02	visualize	gene-set-066	visualize (gene-set-066)	COMPLETED	0			1	86400000			1	1623215058342	1623216236332	1623216320672	1262330	88690		103.3	0.3	404320256	1164709888	468893696	1227100160	481270229	156273167	37903	37305	55830	5439488	2647	286	/scratch1/btsheal/work/d3/5daa3437a3490f03ea1b13fa2f9fd1			gene-set-066	12	488	326
3c/9f1ef3	358	2668339.pbs02	visualize	gene-set-058	visualize (gene-set-058)	COMPLETED	0			1	86400000			1	1623214939225	1623216236329	1623216335669	1396444	98166		103.2	0.3	404357120	1164709888	468684800	1227100160	481286187	156503817	37276	37305	64022	5431296	4225	379	/scratch1/btsheal/work/3c/9f1ef35246228a4ea5a4201256dac2			gene-set-058	14	488	326
8f/4c349e	399	2668386.pbs02	visualize	gene-set-099	visualize (gene-set-099)	COMPLETED	0			1	86400000			1	1623215480307	1623216265683	1623216370677	890370	106421		103.1	0.3	409165824	1165303808	468697088	1227419648	481304536	157476781	36015	37305	88598	6766592	4355	283	/scratch1/btsheal/work/8f/4c349ee71d3d7c86e9b6e847b54167			gene-set-099	21	488	326
4c/d1dc7e	374	2668357.pbs02	visualize	gene-set-073	visualize (gene-set-073)	COMPLETED	0			1	86400000			1	1623215150530	1623216265673	1623216375673	1225143	107128		104.5	0.3	403017728	1164185600	468742144	1227362304	481248100	155591215	35031	37305	31254	5435392	4192	274	/scratch1/btsheal/work/4c/d1dc7e2220a30c330ee6b8ae804b89			gene-set-073	6	488	326
f4/5f1031	390	2668376.pbs02	visualize	gene-set-089	visualize (gene-set-089)	COMPLETED	0			1	86400000			1	1623215361590	1623216296337	1623216405677	1044087	107622		104.1	0.3	402845696	1164185600	468570112	1227362304	481248372	155594547	33790	37305	31254	5431296	2619	357	/scratch1/btsheal/work/f4/5f1031f21e8d2fd216b8ab7d736cee			gene-set-089	6	488	326
36/36f347	300	2659420.pbs02	visualize	gene-set-002	visualize (gene-set-002)	COMPLETED	0			1	86400000			1	1623187781381	1623187788164	1623187929076	147695	140228		102.0	0.3	391761920	1156833280	442216448	1218961408	481276983	157471283	37556	37387	151489046	6762496	4547	373	/scratch1/btsheal/work/36/36f347b1dcdb5bc21cca8750e2451e			gene-set-002	12	407	407
de/9449b7	304	2659441.pbs02	visualize	gene-set-003	visualize (gene-set-003)	COMPLETED	0			1	86400000			1	1623187833921	1623187838162	1623187953167	119246	113471		102.0	0.3	392187904	1152876544	443207680	1215004672	481306413	158190289	31148	37387	458680854	8204288	7129	430	/scratch1/btsheal/work/de/9449b74a732be3c3af62bea68124d6			gene-set-003	17	407	407
74/28c3e5	305	2659446.pbs02	visualize	gene-set-005	visualize (gene-set-005)	COMPLETED	0			1	86400000			1	1623187847135	1623187853168	1623187953179	106044	99689		102.5	0.3	391987200	1152876544	443088896	1215004672	481305508	157923270	32580	37387	23648790	6758400	3590	227	/scratch1/btsheal/work/74/28c3e584442d335b91b7fde5371ae1			gene-set-005	15	407	407
32/1882b7	303	2659436.pbs02	visualize	gene-set-000	visualize (gene-set-000)	COMPLETED	0			1	86400000			1	1623187820786	1623187828788	1623187958164	137378	132331		102.1	0.3	442761216	1156571136	442761216	1218961408	481258584	156855319	39195	37387	459450902	6762496	7078	497	/scratch1/btsheal/work/32/1882b7dcdd53a4b7368a05ebb19d94			gene-set-000	8	407	407
40/75ae38	302	2659431.pbs02	visualize	gene-set-001	visualize (gene-set-001)	COMPLETED	0			1	86400000			1	1623187807612	1623187813157	1623187963163	155551	149923		101.1	0.3	392318976	1156837376	442359808	1218965504	481276817	157463547	33773	37387	459459094	6766592	7077	782	/scratch1/btsheal/work/40/75ae38bbdf8f370808d22f0cf409b4			gene-set-001	12	407	407
82/aa2e58	311	2659475.pbs02	visualize	gene-set-009	visualize (gene-set-009)	COMPLETED	0			1	86400000			1	1623187925723	1623187963183	1623188069100	143377	106970		102.3	0.3	391819264	1152352256	443228160	1215004672	481278130	157284870	30994	37387	64022	6762496	4450	441	/scratch1/btsheal/work/82/aa2e58c17dda10ce5e76231ba0aa6c			gene-set-009	11	407	407
79/a0b288	312	2659479.pbs02	visualize	gene-set-010	visualize (gene-set-010)	COMPLETED	0			1	86400000			1	1623187938906	1623187973172	1623188083198	144292	109095		102.3	0.3	397570048	1153212416	443052032	1215066112	481333345	158977337	36783	37387	109078	8429568	4626	250	/scratch1/btsheal/work/79/a0b288a7cb20ea4582d30fe52893c3			gene-set-010	21	407	407
73/2df211	307	2659455.pbs02	visualize	gene-set-007	visualize (gene-set-007)	COMPLETED	0			1	86400000			1	1623187873328	1623187938171	1623188098188	224860	157338		101.9	0.3	395296768	1157423104	442716160	1219014656	481318808	158920741	38210	37387	109078	8425472	4565	395	/scratch1/btsheal/work/73/2df211020b5af7f012fe46e384ad50			gene-set-007	21	407	407
6f/496c61	314	2659490.pbs02	visualize	gene-set-012	visualize (gene-set-012)	COMPLETED	0			1	86400000			1	1623187965284	1623187973178	1623188113197	147913	139359		101.4	0.3	391520256	1156308992	442318848	1218961408	481248745	156592622	36833	37387	39446	6754304	4434	1027	/scratch1/btsheal/work/6f/496c61aff178527f907c5f30aff4a3			gene-set-012	6	407	407
84/fc7032	309	2659465.pbs02	visualize	gene-set-008	visualize (gene-set-008)	COMPLETED	0			1	86400000			1	1623187899704	1623187963178	1623188123190	223486	156394		102.5	0.3	393224192	1157423104	442388480	1219018752	481319108	158944660	39302	37387	109078	8425472	4488	974	/scratch1/btsheal/work/84/fc7032847d78cd3f2890fe53d3069b			gene-set-008	21	407	407
c0/716cf4	321	2659522.pbs02	visualize	gene-set-021	visualize (gene-set-021)	COMPLETED	0			1	86400000			1	1623188056877	1623188093204	1623188183206	126329	92320		102.3	0.3	391577600	1152352256	443240448	1215004672	481272859	156860686	32807	37387	2582	6762496	2859	208	/scratch1/btsheal/work/c0/716cf4a7fed25494ca34d1e4056041			gene-set-021	8	407	407
5b/6fce6a	306	2659450.pbs02	visualize	gene-set-004	visualize (gene-set-004)	COMPLETED	0			1	86400000			1	1623187860178	1623188073184	1623188188191	328013	113416		102.4	0.3	391725056	1152876544	442384384	1215004672	481301372	158094962	36110	37387	84502	6791168	2897	302	/scratch1/btsheal/work/5b/6fce6af99e64aab9e0d217a46f0cc6			gene-set-004	16	407	407
b5/8854a0	315	2659494.pbs02	visualize	gene-set-013	visualize (gene-set-013)	COMPLETED	0			1	86400000			1	1623187978383	1623188103194	1623188238201	259818	133242		102.2	0.3	391753728	1156571136	442691584	1218961408	481258151	156866403	33655	37387	47638	6766592	4490	304	/scratch1/btsheal/work/b5/8854a033616e202deea0a69e608df5			gene-set-013	8	407	407
2c/d473d3	323	2659533.pbs02	visualize	gene-set-020	visualize (gene-set-020)	COMPLETED	0			1	86400000			1	1623188083221	1623188118210	1623188263215	179994	144427		101.9	0.3	391794688	1156308992	442830848	1218961408	481253045	156714964	40514	37387	43542	6766592	4449	1269	/scratch1/btsheal/work/2c/d473d3a640d88441ee359f5d58ed48			gene-set-020	7	407	407
40/c8cd55	326	2659547.pbs02	visualize	gene-set-026	visualize (gene-set-026)	COMPLETED	0			1	86400000			1	1623188122721	1623188128859	1623188273217	150496	146508		102.4	0.3	392433664	1157095424	442290176	1218961408	481295730	158089022	39570	37387	84502	6828032	4470	1003	/scratch1/btsheal/work/40/c8cd5533e6b37e9de5c4d75bdce0f5			gene-set-026	16	407	407
4d/890ab2	308	2659460.pbs02	visualize	gene-set-006	visualize (gene-set-006)	COMPLETED	0			1	86400000			1	1623187886507	1623188188896	1623188283194	396687	93043		102.6	0.3	391348224	1152352256	442503168	1215004672	481272843	156848266	36216	37387	47638	6758400	4003	213	/scratch1/btsheal/work/4d/890ab2c7083d7232a8c19faaae069a			gene-set-006	8	407	407
58/8c961d	322	2659527.pbs02	visualize	gene-set-022	visualize (gene-set-022)	COMPLETED	0			1	86400000			1	1623188070025	1623188198203	1623188303210	233185	105166		102.6	0.3	392400896	1152352256	442851328	1215004672	481269266	157007897	31011	37387	51734	6770688	4453	331	/scratch1/btsheal/work/58/8c961d5000ac8ce5922f5f65ee48f8			gene-set-022	9	407	407
