hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples
8a/43a566	10	2667954.pbs02	train_target	gene-set-009	train_target (gene-set-009)	COMPLETED	0			1	86400000			1	1623210332990	1623210340130	1623210350120	17130	10372		97.6	1.2	1618333696	26576351232	1618857984	26643984384	312113922	98174426	23833	23662	7231018	7315456	3711	46	/scratch1/btsheal/work/8a/43a566a7109533e2968d4eec3acb8d			gene-set-009	11	488
7f/7a3160	11	2667955.pbs02	train_target	gene-set-010	train_target (gene-set-010)	COMPLETED	0			1	86400000			1	1623210346183	1623210350131	1623210365120	18937	12169		95.9	1.2	1593044992	26299736064	1593044992	26299736064	312114023	98297368	26708	23662	7353898	7438336	6787	47	/scratch1/btsheal/work/7f/7a316025b7ce13cd9e52c11761e09c			gene-set-010	21	488
b9/2d4edf	12	2667956.pbs02	train_target	gene-set-011	train_target (gene-set-011)	COMPLETED	0			1	86400000			1	1623210359302	1623210365134	1623210375123	15821	10654		95.7	1.2	1588305920	26299179008	1588305920	26299179008	312113939	98199019	33806	23662	7255594	7340032	7051	47	/scratch1/btsheal/work/b9/2d4edf4936c77192947a6f3fba6e39			gene-set-011	13	488
40/d4a02b	13	2667957.pbs02	train_target	gene-set-012	train_target (gene-set-012)	COMPLETED	0			1	86400000			1	1623210372377	1623210380119	1623210390124	17747	11582		97.7	1.2	1622646784	26581512192	1622646784	26648621056	312113939	98112955	28858	23662	7169578	7254016	3724	52	/scratch1/btsheal/work/40/d4a02bbbbcb34385abd0b67598c9ed			gene-set-012	6	488
95/edc401	14	2667958.pbs02	train_target	gene-set-013	train_target (gene-set-013)	COMPLETED	0			1	86400000			1	1623210385581	1623210390137	1623210400125	14544	10424		97.9	1.2	1618214912	26576928768	1618214912	26644037632	312113859	98137547	33879	23662	7198250	7278592	3706	101	/scratch1/btsheal/work/95/edc40160abf75da29869e5c7105ff0			gene-set-013	8	488
00/88f7a0	15	2667959.pbs02	train_target	gene-set-014	train_target (gene-set-014)	COMPLETED	0			1	86400000			1	1623210398702	1623210400854	1623210415125	16423	11714		97.6	1.2	1616560128	26576912384	1616560128	26644021248	312113946	98125253	23834	23662	7181866	7266304	3704	57	/scratch1/btsheal/work/00/88f7a0df892d6643b2609df9827006			gene-set-014	7	488
a2/20a569	18	2667960.pbs02	train_target	gene-set-016	train_target (gene-set-016)	COMPLETED	0			1	86400000			1	1623210411792	1623210420123	1623210430127	18335	10315		97.5	1.1	1541439488	26500136960	1617924096	26643992576	312113938	98199019	27643	23662	7255594	7340032	3710	110	/scratch1/btsheal/work/a2/20a569ea5d95a6c30acda2c33c9830			gene-set-016	13	488
c3/9fbcee	16	2667961.pbs02	train_target	gene-set-015	train_target (gene-set-015)	COMPLETED	0			1	86400000			1	1623210424829	1623210430149	1623210445127	20298	12106		97.2	1.2	1590743040	26301661184	1590743040	26301661184	312113901	98137550	23832	23662	7194154	7278592	3520	51	/scratch1/btsheal/work/c3/9fbceef15a0eeeb159ffc4d00bd8f7			gene-set-015	8	488
07/f073c6	17	2667969.pbs02	train_target	gene-set-017	train_target (gene-set-017)	COMPLETED	0			1	86400000			1	1623210437916	1623210445137	1623210455129	17213	10785		97.4	1.2	1592217600	26302160896	1592217600	26302160896	312113904	98149831	27414	23662	7206442	7290880	3515	65	/scratch1/btsheal/work/07/f073c687ca35806764ca4cec244f57			gene-set-017	9	488
7d/23cc61	19	2667971.pbs02	train_target	gene-set-019	train_target (gene-set-019)	COMPLETED	0			1	86400000			1	1623210451075	1623210455141	1623210470130	19055	11651		97.8	1.2	1617473536	26576900096	1617473536	26644008960	312113997	98223614	33714	23662	7280170	7364608	3723	54	/scratch1/btsheal/work/7d/23cc61def89f645b14d43f3d42e2c8			gene-set-019	15	488
70/3d2af0	22	2667972.pbs02	train_target	gene-set-021	train_target (gene-set-021)	COMPLETED	0			1	86400000			1	1623210464332	1623210465854	1623210480135	15803	10336		97.7	1.2	1616179200	26576592896	1616179200	26643963904	312113915	98137546	23834	23662	7194154	7278592	3711	48	/scratch1/btsheal/work/70/3d2af09b1105ce893315975e464d4a			gene-set-021	8	488
2c/5969e6	21	2667973.pbs02	train_target	gene-set-020	train_target (gene-set-020)	COMPLETED	0			1	86400000			1	1623210477406	1623210485126	1623210495135	17729	12258		95.9	1.2	1589723136	26299219968	1589723136	26299219968	312113945	98125257	29606	23662	7181866	7266304	6727	46	/scratch1/btsheal/work/2c/5969e6bf5297074a75f418af1b4f35			gene-set-020	7	488
f4/b0f262	23	2667974.pbs02	train_target	gene-set-023	train_target (gene-set-023)	COMPLETED	0			1	86400000			1	1623210490755	1623210495144	1623210505139	14384	10761		95.7	1.2	1591554048	26299412480	1591554048	26299412480	312113943	98186735	28763	23662	1578	7327744	6833	47	/scratch1/btsheal/work/f4/b0f262475614e1461f5bc055b39938			gene-set-023	12	488
98/f58f92	20	2667976.pbs02	train_target	gene-set-018	train_target (gene-set-018)	COMPLETED	0			1	86400000			1	1623210503984	1623210510135	1623210520138	16154	12092		97.2	1.2	1596203008	26304208896	1596203008	26304208896	312113916	98186726	28082	23662	7243306	7327744	3473	48	/scratch1/btsheal/work/98/f58f921f30170806a7173167ee64f6			gene-set-018	12	488
e5/d35558	24	2667977.pbs02	train_target	gene-set-022	train_target (gene-set-022)	COMPLETED	0			1	86400000			1	1623210517285	1623210525135	1623210535140	17855	10776		97.4	1.2	1588482048	26299678720	1588482048	26299678720	312113914	98149842	23871	23662	7206442	7290880	3499	103	/scratch1/btsheal/work/e5/d35558f14c125cef438cc370f86a59			gene-set-022	9	488
b8/a6f49a	25	2667978.pbs02	train_target	gene-set-025	train_target (gene-set-025)	COMPLETED	0			1	86400000			1	1623210530426	1623210535155	1623210550140	19714	12005		97.3	1.2	1587023872	26299084800	1587023872	26299084800	312113984	98211308	24027	23661	7267882	7352320	3562	56	/scratch1/btsheal/work/b8/a6f49af0658c4de4ba770c5fa1bf16			gene-set-025	14	488
19/56e71c	26	2667979.pbs02	train_target	gene-set-024	train_target (gene-set-024)	COMPLETED	0			1	86400000			1	1623210543684	1623210550151	1623210560141	16457	11129		97.7	1.1	1488510976	26224594944	1488510976	26224594944	312113919	98149846	29104	23662	7206442	7290880	3327	104	/scratch1/btsheal/work/19/56e71c6b69c316d6e86250cd168914			gene-set-024	9	488
15/2198ce	27	2667980.pbs02	train_target	gene-set-026	train_target (gene-set-026)	COMPLETED	0			1	86400000			1	1623210556806	1623210565137	1623210575140	18334	11733		97.4	1.2	1605730304	26577158144	1605730304	26577158144	312113998	98235903	23835	23662	7296554	7376896	3711	61	/scratch1/btsheal/work/15/2198ceb6f73e3c9d07d64b7180cfa9			gene-set-026	16	488
86/0ee1de	29	2667981.pbs02	train_target	gene-set-028	train_target (gene-set-028)	COMPLETED	0			1	86400000			1	1623210569885	1623210575149	1623210585140	15255	10478		97.5	1.2	1620783104	26577223680	1620783104	26644332544	312113948	98186740	32051	23662	7243306	7327744	3712	42	/scratch1/btsheal/work/86/0ee1de8b2fa02a058f3063fe485192			gene-set-028	12	488
24/df6f2e	28	2667982.pbs02	train_target	gene-set-027	train_target (gene-set-027)	COMPLETED	0			1	86400000			1	1623210583086	1623210585856	1623210600140	17054	11544		97.8	1.2	1617313792	26576338944	1617772544	26643972096	312113956	98162133	26809	23662	7218730	7303168	3719	54	/scratch1/btsheal/work/24/df6f2e67e3f3768499346a70795c1a			gene-set-027	10	488
23/2b4cd0	30	2667983.pbs02	train_target	gene-set-029	train_target (gene-set-029)	COMPLETED	0			1	86400000			1	1623210596244	1623210600151	1623210615141	18897	10354		97.4	1.2	1618370560	26576379904	1618632704	26644013056	312113891	98112954	23875	23662	7169578	7254016	3710	48	/scratch1/btsheal/work/23/2b4cd0520bd560b6a18b1e7cfa4482			gene-set-029	6	488
01/07995b	31	2667984.pbs02	train_target	gene-set-030	train_target (gene-set-030)	COMPLETED	0			1	86400000			1	1623210609501	1623210615151	1623210630141	20640	12020		96.4	1.2	1587920896	26299432960	1587920896	26299432960	312114030	98297375	33142	23662	7357994	7438336	6924	50	/scratch1/btsheal/work/01/07995bfd7482a5536d6dfa74f1e1df			gene-set-030	21	488
0c/a1a166	32	2667985.pbs02	train_target	gene-set-032	train_target (gene-set-032)	COMPLETED	0			1	86400000			1	1623210622522	1623210630149	1623210640142	17620	10427		96.0	1.2	1614462976	26576834560	1614462976	26643943424	312113888	98112952	23832	23662	7173674	7254016	7091	45	/scratch1/btsheal/work/0c/a1a1664ddbfbc2606e2fc59315ee2f			gene-set-032	6	488
aa/941e8e	33	2667986.pbs02	train_target	gene-set-031	train_target (gene-set-031)	COMPLETED	0			1	86400000			1	1623210635761	1623210640150	1623210655146	19385	12056		97.3	1.2	1587523584	26299740160	1587523584	26299740160	312113964	98174429	24571	23662	7231018	7315456	3559	51	/scratch1/btsheal/work/aa/941e8eac52c31e7a14b9a8c5128df1			gene-set-031	11	488
2b/912f19	34	2667987.pbs02	train_target	gene-set-033	train_target (gene-set-033)	COMPLETED	0			1	86400000			1	1623210648931	1623210650864	1623210665146	16215	10674		96.7	1.2	1594691584	26303041536	1594691584	26303041536	312113952	98223601	25319	23661	7284266	7364608	3633	87	/scratch1/btsheal/work/2b/912f198612013cf2ca2359c68f21a1			gene-set-033	15	488
2a/b22b48	35	2667988.pbs02	train_target	gene-set-034	train_target (gene-set-034)	COMPLETED	0			1	86400000			1	1623210662305	1623210670143	1623210680147	17842	12337		97.4	1.2	1584971776	26299346944	1584971776	26299346944	312113937	98112956	26429	23662	7169578	7254016	3370	51	/scratch1/btsheal/work/2a/b22b48142655dd68f1c6c24992a989			gene-set-034	6	488
bd/005769	36	2667990.pbs02	train_target	gene-set-035	train_target (gene-set-035)	COMPLETED	0			1	86400000			1	1623210675468	1623210680157	1623210690147	14679	10415		97.0	1.2	1616945152	26579558400	1617584128	26646667264	312113909	98137548	23832	23662	7194154	7278592	3711	86	/scratch1/btsheal/work/bd/0057695260b6808f714eee81c969ff			gene-set-035	8	488
cd/f8f4c3	37	2667991.pbs02	train_target	gene-set-036	train_target (gene-set-036)	COMPLETED	0			1	86400000			1	1623210688668	1623210695142	1623210705147	16479	11681		97.4	1.2	1621557248	26580791296	1621557248	26580791296	312113913	98162139	32301	23662	7218730	7303168	3723	58	/scratch1/btsheal/work/cd/f8f4c31ef7f8b99e5557a2b093a68e			gene-set-036	10	488
0a/9c30bb	38	2667992.pbs02	train_target	gene-set-037	train_target (gene-set-037)	COMPLETED	0			1	86400000			1	1623210701918	1623210705156	1623210720147	18229	10693		97.2	1.2	1591169024	26299871232	1591169024	26299871232	312113908	98149835	23832	23662	7206442	7290880	3602	48	/scratch1/btsheal/work/0a/9c30bb8fb95d1b373f8f20cc8bc834			gene-set-037	9	488
b2/fd508a	39	2667993.pbs02	train_target	gene-set-038	train_target (gene-set-038)	COMPLETED	0			1	86400000			1	1623210714981	1623210720157	1623210735146	20165	12176		97.1	1.2	1593876480	26299170816	1593876480	26299170816	312113949	98137549	24837	23662	7194154	7278592	3527	54	/scratch1/btsheal/work/b2/fd508aa680f068c0a535b008d2c554			gene-set-038	8	488
62/5ad0b9	40	2667994.pbs02	train_target	gene-set-039	train_target (gene-set-039)	COMPLETED	0			1	86400000			1	1623210728157	1623210735155	1623210745148	16991	10649		96.7	1.2	1591242752	26301468672	1591242752	26301468672	312113954	98223611	24979	23662	7280170	7364608	3635	41	/scratch1/btsheal/work/62/5ad0b9beef0a7719f3767bb9034496			gene-set-039	15	488
da/6e9518	41	2667995.pbs02	train_target	gene-set-040	train_target (gene-set-040)	COMPLETED	0			1	86400000			1	1623210741332	1623210745164	1623210760150	18818	12097		96.1	1.2	1589100544	26299260928	1589100544	26299260928	312114028	98285085	26390	23662	7345706	7426048	6833	43	/scratch1/btsheal/work/da/6e9518203f4a55a34ca5936d775067			gene-set-040	20	488
44/285f0c	42	2667996.pbs02	train_target	gene-set-042	train_target (gene-set-042)	COMPLETED	0			1	86400000			1	1623210754406	1623210760159	1623210770152	15746	10527		95.1	1.2	1585369088	26299228160	1585369088	26299228160	312113947	98199019	23833	23662	7259690	7340032	7031	52	/scratch1/btsheal/work/44/285f0c2546e39960f1637cbad2de8c			gene-set-042	13	488
aa/5bca53	43	2667998.pbs02	train_target	gene-set-041	train_target (gene-set-041)	COMPLETED	0			1	86400000			1	1623210767559	1623210770903	1623210785152	17593	11683		97.5	1.2	1616277504	26576936960	1616277504	26644045824	312114042	98285094	26495	23662	7341610	7426048	3710	54	/scratch1/btsheal/work/aa/5bca53f8cfd15dbef56578f1cc2832			gene-set-041	20	488
d6/db2bdc	44	2667999.pbs02	train_target	gene-set-043	train_target (gene-set-043)	COMPLETED	0			1	86400000			1	1623210780747	1623210785164	1623210800159	19412	10769		96.9	1.2	1590124544	26300334080	1590124544	26300334080	312113983	98260502	23832	23662	7317034	7401472	3567	117	/scratch1/btsheal/work/d6/db2bdcbefe1965ebf3ab2665f56fde			gene-set-043	18	488
1f/83028c	45	2668000.pbs02	train_target	gene-set-044	train_target (gene-set-044)	COMPLETED	0			1	86400000			1	1623210793992	1623210800170	1623210810161	16169	12171		96.7	1.2	1592311808	26299543552	1592311808	26299543552	312113986	98211315	23832	23662	7271978	7352320	3462	50	/scratch1/btsheal/work/1f/83028c8c1576b57639f45cbf58ef56			gene-set-044	14	488
78/5f4570	46	2668001.pbs02	train_target	gene-set-045	train_target (gene-set-045)	COMPLETED	0			1	86400000			1	1623210807218	1623210815157	1623210825163	17945	10343		97.5	1.2	1616809984	26576310272	1617334272	26643943424	312113897	98125248	23832	23662	7181866	7266304	3714	51	/scratch1/btsheal/work/78/5f45701c4464d4ba8ec8a2f664437a			gene-set-045	7	488
45/54150b	47	2668002.pbs02	train_target	gene-set-046	train_target (gene-set-046)	COMPLETED	0			1	86400000			1	1623210820374	1623210825172	1623210840162	19788	11807		97.4	1.2	1589252096	26300481536	1589252096	26300481536	312114023	98272792	25191	23662	7329322	7413760	3688	50	/scratch1/btsheal/work/45/54150bb118cde412b18405f212eba2			gene-set-046	19	488
27/85e7da	48	2668003.pbs02	train_target	gene-set-047	train_target (gene-set-047)	COMPLETED	0			1	86400000			1	1623210833432	1623210835862	1623210850159	16727	10799		95.1	1.2	1589628928	26301288448	1589628928	26301288448	312113918	98174423	23832	23662	7231018	7315456	3492	86	/scratch1/btsheal/work/27/85e7dae72ec6037d2ca0b835f3f7dc			gene-set-047	11	488
a9/8e8794	49	2668004.pbs02	train_target	gene-set-048	train_target (gene-set-048)	COMPLETED	0			1	86400000			1	1623210846661	1623210855156	1623210865161	18500	12009		97.5	1.2	1591115776	26300125184	1591115776	26300125184	312113994	98235899	28302	23662	7292458	7376896	3595	52	/scratch1/btsheal/work/a9/8e87942d7fc38b0ac271a59c8a5451			gene-set-048	16	488
68/c180a6	50	2668005.pbs02	train_target	gene-set-049	train_target (gene-set-049)	COMPLETED	0			1	86400000			1	1623210859924	1623210865169	1623210875160	15236	10627		94.4	1.2	1586966528	26299183104	1586966528	26299183104	312113908	98137548	23832	23662	7194154	7278592	3635	108	/scratch1/btsheal/work/68/c180a672139f99ad5cbcb6732c6bdd			gene-set-049	8	488
6b/0a0c6c	51	2668006.pbs02	train_target	gene-set-050	train_target (gene-set-050)	COMPLETED	0			1	86400000			1	1623210873160	1623210880156	1623210890163	17003	12372		95.8	1.1	1529274368	26255904768	1529274368	26255904768	312114010	98272779	23833	23662	7329322	7413760	6714	52	/scratch1/btsheal/work/6b/0a0c6c47fffd706fb3dae9a196d5dc			gene-set-050	19	488
17/343ccd	52	2668007.pbs02	train_target	gene-set-051	train_target (gene-set-051)	COMPLETED	0			1	86400000			1	1623210886384	1623210890174	1623210905162	18778	11101		93.7	1.1	1483976704	26220118016	1483976704	26220118016	312113890	98112953	23833	23662	7169578	7254016	6717	74	/scratch1/btsheal/work/17/343ccdf20f4023a9d8b2699210b206			gene-set-051	6	488
ea/b96b1a	53	2668008.pbs02	train_target	gene-set-052	train_target (gene-set-052)	COMPLETED	0			1	86400000			1	1623210899885	1623210905170	1623210915163	15278	11558		97.5	1.2	1618890752	26578165760	1619415040	26578690048	312113951	98149839	24531	23662	7206442	7290880	3716	58	/scratch1/btsheal/work/ea/b96b1afec22346b366cb8870ec1d0a			gene-set-052	9	488
a8/59d649	54	2668009.pbs02	train_target	gene-set-053	train_target (gene-set-053)	COMPLETED	0			1	86400000			1	1623210912852	1623210920159	1623210930164	17312	10652		96.9	1.2	1588498432	26299781120	1588498432	26299781120	312113929	98174434	23833	23662	7235114	7315456	3609	111	/scratch1/btsheal/work/a8/59d6495303480038c53e47ea5531c7			gene-set-053	11	488
1e/1792a3	55	2668010.pbs02	train_target	gene-set-054	train_target (gene-set-054)	COMPLETED	0			1	86400000			1	1623210926128	1623210930173	1623210945165	19037	12170		95.7	1.2	1590697984	26302062592	1590697984	26302062592	312113954	98149834	23833	23662	7206442	7290880	3520	49	/scratch1/btsheal/work/1e/1792a3520bc35ae422ce39e9c8b817			gene-set-054	9	488
5d/083ba1	56	2668011.pbs02	train_target	gene-set-055	train_target (gene-set-055)	COMPLETED	0			1	86400000			1	1623210939280	1623210945173	1623210955165	15885	10879		95.8	1.2	1590263808	26299203584	1590263808	26299203584	312113892	98112955	23832	23662	7169578	7254016	3392	47	/scratch1/btsheal/work/5d/083ba16f3761cf605de650963693b6			gene-set-055	6	488
6f/c21a77	57	2668012.pbs02	train_target	gene-set-056	train_target (gene-set-056)	COMPLETED	0			1	86400000			1	1623210952367	1623210955895	1623210970165	17798	12018		97.4	1.2	1586327552	26299895808	1586327552	26299895808	312113989	98211318	24529	23662	7267882	7352320	3556	43	/scratch1/btsheal/work/6f/c21a77ef0eb5252a6508baa36aa35e			gene-set-056	14	488
04/ba098f	60	2668013.pbs02	train_target	gene-set-058	train_target (gene-set-058)	COMPLETED	0			1	86400000			1	1623210965648	1623210970175	1623210980166	14518	10274		97.8	1.2	1621561344	26580844544	1622085632	26581368832	312113942	98211310	24617	23662	7267882	7352320	3717	53	/scratch1/btsheal/work/04/ba098fef9eed2e570aaf061b3a29c5			gene-set-058	14	488
93/e3d3b8	59	2668014.pbs02	train_target	gene-set-059	train_target (gene-set-059)	COMPLETED	0			1	86400000			1	1623210978811	1623210985164	1623210995168	16357	12039		97.1	1.2	1590390784	26299265024	1590390784	26299265024	312114034	98272803	23832	23662	7329322	7413760	3527	48	/scratch1/btsheal/work/93/e3d3b8a765cdfd73c46cd090c25842			gene-set-059	19	488
69/e818ae	58	2668016.pbs02	train_target	gene-set-057	train_target (gene-set-057)	COMPLETED	0			1	86400000			1	1623210991915	1623211000163	1623211010169	18254	10376		97.3	1.2	1620889600	26581385216	1621413888	26649018368	312113920	98174425	26181	23662	7235114	7315456	3718	49	/scratch1/btsheal/work/69/e818aea0545854321d30ae6b9d3ebf			gene-set-057	11	488
bb/105601	61	2668017.pbs02	train_target	gene-set-060	train_target (gene-set-060)	COMPLETED	0			1	86400000			1	1623211005070	1623211010178	1623211025171	20101	12047		95.7	1.2	1589923840	26299338752	1589923840	26299338752	312114036	98285085	23844	23661	7345706	7426048	6884	41	/scratch1/btsheal/work/bb/1056018f2e801fd7e60a75055836e7			gene-set-060	20	488
2f/a4176e	62	2668018.pbs02	train_target	gene-set-061	train_target (gene-set-061)	COMPLETED	0			1	86400000			1	1623211018178	1623211020862	1623211035218	17040	10531		95.3	1.2	1615523840	26300149760	1615523840	26300149760	312113970	98235914	23833	23662	7292458	7376896	7089	106	/scratch1/btsheal/work/2f/a4176ecd296d3c335e2283c852d619			gene-set-061	16	488
