hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	dataset	hardware_type	chunks	threads
af/80f8df	89	2196277.pbs02	similarity_chunk	Yeast.005.001/8	similarity_chunk (Yeast.005.001/8)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609362000	1618609589862	1618609589866	227866	3843		136.3	0.2	332795904.0	16340013056.0	352907264.0	16456527872.0	4338845.0	12485855.0	1740.0	258.0	3483642.0	8185928.0	399.0	56.0	/scratch1/btsheal/work/af/80f8df3c3874550a66dfb7dc3fa411			Yeast.005.001	p100	16	2
ff/78ce13	114	2196310.pbs02	similarity_chunk	Yeast.007.001/2	similarity_chunk (Yeast.007.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609561490	1618609579909	1618609589885	28395	6668		152.8	0.2	335785984.0	16338636800.0	352743424.0	16464465920.0	5710449.0	20228425.0	1841.0	330.0	4855099.0	15928172.0	503.0	191.0	/scratch1/btsheal/work/ff/78ce1374fe7ee68a61cb6c2908c63c			Yeast.007.001	p100	16	2
7b/b155a1	115	2196311.pbs02	similarity_chunk	Yeast.007.001/1	similarity_chunk (Yeast.007.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609564602	1618609584889	1618609589907	25305	6612		152.2	0.2	334196736.0	16340275200.0	353619968.0	16389681152.0	5710339.0	20312380.0	1841.0	330.0	4855099.0	16012124.0	537.0	103.0	/scratch1/btsheal/work/7b/b155a12903af5818ee0758ccf9122d			Yeast.007.001	p100	16	2
f5/af8af4	117	2196312.pbs02	similarity_chunk	Yeast.007.001/4	similarity_chunk (Yeast.007.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609567663	1618609584892	1618609589926	22263	6272		156.8	0.2	333856768.0	16340271104.0	352370688.0	16466100224.0	5710487.0	19368341.0	1841.0	330.0	4855099.0	15068088.0	521.0	200.0	/scratch1/btsheal/work/f5/af8af48143598b5dfcdf84a5fc7fd7			Yeast.007.001	p100	16	2
8b/b191d7	81	2196257.pbs02	similarity_chunk	Yeast.005.001/1	similarity_chunk (Yeast.005.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609334620	1618609589837	1618609594839	260219	4499		135.8	0.2	333967360.0	16340017152.0	354557952.0	16389423104.0	4338888.0	13346136.0	1738.0	256.0	3483642.0	9046224.0	513.0	112.0	/scratch1/btsheal/work/8b/b191d79a19c91c06f8f6633629cd26			Yeast.005.001	p100	16	2
f4/01ee23	118	2196313.pbs02	similarity_chunk	Yeast.007.001/5	similarity_chunk (Yeast.007.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609570598	1618609584894	1618609594912	24314	6396		156.8	0.2	335446016.0	16338640896.0	354168832.0	16464470016.0	5710495.0	20503817.0	1837.0	330.0	4855099.0	16203560.0	511.0	151.0	/scratch1/btsheal/work/f4/01ee237fd717f916805a3e4794f2da			Yeast.007.001	p100	16	2
0d/1b6463	116	2196314.pbs02	similarity_chunk	Yeast.007.001/3	similarity_chunk (Yeast.007.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609573614	1618609589941	1618609595012	21398	6262		159.1	0.2	332496896.0	16338644992.0	351776768.0	16464474112.0	5710601.0	21698011.0	1844.0	330.0	4855099.0	17397756.0	755.0	167.0	/scratch1/btsheal/work/0d/1b6463d502da652ce86fe3d33d2ced			Yeast.007.001	p100	16	2
70/2aad9d	90	2196278.pbs02	similarity_chunk	Yeast.005.001/9	similarity_chunk (Yeast.005.001/9)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609364976	1618609594905	1618609599842	234866	4680		134.9	0.2	333271040.0	16340029440.0	352804864.0	16398749696.0	4338904.0	13056985.0	1740.0	258.0	3483642.0	8757056.0	436.0	84.0	/scratch1/btsheal/work/70/2aad9d44a25c44a0b637a068519007			Yeast.005.001	p100	16	2
9f/36c1e3	119	2196315.pbs02	similarity_chunk	Yeast.007.001/6	similarity_chunk (Yeast.007.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609576635	1618609595034	1618609604843	28208	6686		151.6	0.2	334028800.0	16338640896.0	353026048.0	16455155712.0	5710355.0	19090830.0	1843.0	329.0	4855099.0	14790580.0	903.0	198.0	/scratch1/btsheal/work/9f/36c1e3f9eccb2a914fa876edd481be			Yeast.007.001	p100	16	2
74/e5baff	120	2196316.pbs02	similarity_chunk	Yeast.007.001/7	similarity_chunk (Yeast.007.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609579539	1618609595038	1618609604865	25326	6686		154.5	0.2	333250560.0	16338608128.0	352595968.0	16464437248.0	5710233.0	19978268.0	1840.0	328.0	4855099.0	15678012.0	785.0	151.0	/scratch1/btsheal/work/74/e5baffe658efaf683b59f560a9e951			Yeast.007.001	p100	16	2
ac/3714e7	122	2196317.pbs02	similarity_chunk	Yeast.007.001/9	similarity_chunk (Yeast.007.001/9)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609582488	1618609599865	1618609604886	22398	6296		158.0	0.2	334667776.0	16340279296.0	352075776.0	16456794112.0	5710436.0	21137923.0	1841.0	330.0	4855099.0	16837652.0	776.0	234.0	/scratch1/btsheal/work/ac/3714e73ec75da97bb3b68d5481baad			Yeast.007.001	p100	16	2
1a/da0581	121	2196318.pbs02	similarity_chunk	Yeast.007.001/8	similarity_chunk (Yeast.007.001/8)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609585578	1618609599868	1618609604906	19328	5593		153.2	0.2	334311424.0	16340267008.0	352399360.0	16456781824.0	5710504.0	20791291.0	1843.0	329.0	4855099.0	16491032.0	806.0	174.0	/scratch1/btsheal/work/1a/da05810102d7ac228fe522b862e614			Yeast.007.001	p100	16	2
ec/813e3a	123	2196319.pbs02	similarity_chunk	Yeast.007.001/10	similarity_chunk (Yeast.007.001/10)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609588578	1618609599871	1618609604925	16347	6383		157.8	0.2	334127104.0	16340238336.0	352636928.0	16456753152.0	5710548.0	20629334.0	1843.0	330.0	4855104.0	16329064.0	546.0	171.0	/scratch1/btsheal/work/ec/813e3a66142b8632e80f0f7296f0b3			Yeast.007.001	p100	16	2
e2/388360	124	2196320.pbs02	similarity_chunk	Yeast.007.001/11	similarity_chunk (Yeast.007.001/11)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609591511	1618609599874	1618609609840	18329	6662		153.2	0.2	334090240.0	16338644992.0	352931840.0	16464474112.0	5710471.0	20122221.0	1837.0	329.0	4855104.0	15821960.0	454.0	164.0	/scratch1/btsheal/work/e2/388360f786fc8514fb31183ac7f03d			Yeast.007.001	p100	16	2
7b/122bce	126	2196321.pbs02	similarity_chunk	Yeast.007.001/12	similarity_chunk (Yeast.007.001/12)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609594433	1618609604942	1618609609863	15430	6341		158.2	0.2	333586432.0	16338640896.0	352649216.0	16464470016.0	5710453.0	19360932.0	1837.0	329.0	4855104.0	15060668.0	736.0	132.0	/scratch1/btsheal/work/7b/122bcef7f7bde0b5cd68aee3b18c64			Yeast.007.001	p100	16	2
0f/6115f3	125	2196322.pbs02	similarity_chunk	Yeast.007.001/13	similarity_chunk (Yeast.007.001/13)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609597397	1618609604945	1618609609880	12483	6688		153.3	0.2	339816448.0	16340275200.0	357171200.0	16456790016.0	5710463.0	19118623.0	1842.0	330.0	4855104.0	14818352.0	736.0	154.0	/scratch1/btsheal/work/0f/6115f3ce5d1fe4e379dbae37e3970f			Yeast.007.001	p100	16	2
06/0aa06b	127	2196323.pbs02	similarity_chunk	Yeast.007.001/14	similarity_chunk (Yeast.007.001/14)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609600348	1618609609894	1618609614842	14494	6749		151.8	0.2	335896576.0	16340275200.0	353271808.0	16398995456.0	5710271.0	20214240.0	1838.0	330.0	4855104.0	15913968.0	731.0	145.0	/scratch1/btsheal/work/06/0aa06b2d6d264f82ffc5ceb16249b2			Yeast.007.001	p100	16	2
23/8fb665	128	2196324.pbs02	similarity_chunk	Yeast.007.001/15	similarity_chunk (Yeast.007.001/15)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609603446	1618609609897	1618609614864	11418	5212		143.9	0.2	333246464.0	16338612224.0	353316864.0	16464441344.0	5710264.0	14537830.0	1831.0	287.0	4855104.0	10237748.0	741.0	147.0	/scratch1/btsheal/work/23/8fb665e4ac954b7df7f03363279ebf			Yeast.007.001	p100	16	2
85/461d8b	129	2196325.pbs02	similarity_chunk	Yeast.008.001/0	similarity_chunk (Yeast.008.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609606528	1618609614878	1618609619843	13315	7462		163.4	0.2	336195584.0	16340398080.0	353533952.0	16456912896.0	6388274.0	25100746.0	1895.0	374.0	5532700.0	20800276.0	578.0	237.0	/scratch1/btsheal/work/85/461d8b764c9e88017599f777e6d330			Yeast.008.001	p100	16	2
83/545b4f	130	2196326.pbs02	similarity_chunk	Yeast.008.001/1	similarity_chunk (Yeast.008.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609609519	1618609614881	1618609624845	15326	7894		158.2	0.2	334495744.0	16340402176.0	353484800.0	16466231296.0	6388244.0	24846979.0	1895.0	374.0	5532700.0	20546512.0	475.0	245.0	/scratch1/btsheal/work/83/545b4f061e43964023222c4a399c72			Yeast.008.001	p100	16	2
b7/f72628	131	2196327.pbs02	similarity_chunk	Yeast.008.001/3	similarity_chunk (Yeast.008.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609612579	1618609619865	1618609624868	12289	7936		159.1	0.2	340258816.0	16340398080.0	357249024.0	16456912896.0	6387992.0	24657446.0	1894.0	373.0	5532700.0	20356984.0	839.0	286.0	/scratch1/btsheal/work/b7/f72628f20fa28ec9c6fdb3949f4e6c			Yeast.008.001	p100	16	2
9e/fda36f	132	2196328.pbs02	similarity_chunk	Yeast.008.001/2	similarity_chunk (Yeast.008.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609615705	1618609619868	1618609629844	14139	7600		162.6	0.2	336490496.0	16340398080.0	354418688.0	16389804032.0	6388220.0	25877930.0	1895.0	373.0	5532700.0	21577468.0	551.0	278.0	/scratch1/btsheal/work/9e/fda36f424df0aa782b6c2832daa753			Yeast.008.001	p100	16	2
02/554132	133	2196329.pbs02	similarity_chunk	Yeast.008.001/4	similarity_chunk (Yeast.008.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609618750	1618609624886	1618609634843	16093	7922		158.0	0.2	335601664.0	16338771968.0	353628160.0	16464601088.0	6387853.0	24567974.0	1890.0	372.0	5532700.0	20267520.0	513.0	234.0	/scratch1/btsheal/work/02/554132504a8d1cd09f2097cbfc694c			Yeast.008.001	p100	16	2
ba/56d4bd	134	2196330.pbs02	similarity_chunk	Yeast.008.001/6	similarity_chunk (Yeast.008.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609621833	1618609629864	1618609634865	13032	7983		159.2	0.2	336191488.0	16340402176.0	353726464.0	16456916992.0	6387857.0	24634771.0	1897.0	374.0	5532700.0	20334300.0	829.0	274.0	/scratch1/btsheal/work/ba/56d4bdde96e785315d55ac72caff50			Yeast.008.001	p100	16	2
03/e2dc05	136	2196331.pbs02	similarity_chunk	Yeast.008.001/7	similarity_chunk (Yeast.008.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609624945	1618609629867	1618609639844	14899	7992		158.8	0.2	336019456.0	16340398080.0	352899072.0	16466227200.0	6388232.0	26611669.0	1893.0	374.0	5532700.0	22311200.0	476.0	289.0	/scratch1/btsheal/work/03/e2dc05f6e7f866a60fb857481258b5			Yeast.008.001	p100	16	2
2e/5b25cc	135	2196332.pbs02	similarity_chunk	Yeast.008.001/5	similarity_chunk (Yeast.008.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609627976	1618609634880	1618609644844	16868	8048		158.2	0.2	336363520.0	16340402176.0	353402880.0	16466231296.0	6388147.0	24456683.0	1895.0	373.0	5532700.0	20156220.0	824.0	287.0	/scratch1/btsheal/work/2e/5b25cc646a7e828cde012a0935b9ed			Yeast.008.001	p100	16	2
66/46a91c	137	2196333.pbs02	similarity_chunk	Yeast.008.001/8	similarity_chunk (Yeast.008.001/8)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609631040	1618609634884	1618609644863	13823	7606		163.5	0.2	336269312.0	16340369408.0	353157120.0	16456884224.0	6388132.0	24251686.0	1894.0	374.0	5532700.0	19951216.0	609.0	281.0	/scratch1/btsheal/work/66/46a91cd96a7dbdf7014fc2f44cb885			Yeast.008.001	p100	16	2
2a/dd2263	138	2196334.pbs02	similarity_chunk	Yeast.008.001/9	similarity_chunk (Yeast.008.001/9)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609634101	1618609640669	1618609649843	15742	8027		159.0	0.2	335917056.0	16340410368.0	352854016.0	16389816320.0	6387945.0	24692861.0	1896.0	374.0	5532700.0	20392388.0	518.0	290.0	/scratch1/btsheal/work/2a/dd2263745ad923dba344a3ae49a44c			Yeast.008.001	p100	16	2
df/2246ed	139	2196335.pbs02	similarity_chunk	Yeast.008.001/10	similarity_chunk (Yeast.008.001/10)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609637193	1618609640674	1618609649868	12675	8041		160.3	0.2	336461824.0	16340398080.0	354504704.0	16466227200.0	6387985.0	25461769.0	1894.0	372.0	5532705.0	21161312.0	848.0	275.0	/scratch1/btsheal/work/df/2246ed2fc0e71b37c6c9c5dde704db			Yeast.008.001	p100	16	2
be/dca7de	140	2196336.pbs02	similarity_chunk	Yeast.008.001/11	similarity_chunk (Yeast.008.001/11)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609640115	1618609644881	1618609654844	14729	7934		159.5	0.2	337100800.0	16340398080.0	353099776.0	16456912896.0	6388118.0	25333732.0	1897.0	374.0	5532705.0	21033264.0	532.0	312.0	/scratch1/btsheal/work/be/dca7de3c6095228f9c9a1efd261211			Yeast.008.001	p100	16	2
e3/101b2c	141	2196337.pbs02	similarity_chunk	Yeast.008.001/12	similarity_chunk (Yeast.008.001/12)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609643021	1618609649886	1618609659846	16825	8175		158.5	0.2	336478208.0	16340402176.0	352391168.0	16456916992.0	6387931.0	26015519.0	1892.0	373.0	5532705.0	21715056.0	828.0	291.0	/scratch1/btsheal/work/e3/101b2ca8ca9eb9fd70c2aeac6b6c14			Yeast.008.001	p100	16	2
2c/9b30ab	142	2196338.pbs02	similarity_chunk	Yeast.008.001/13	similarity_chunk (Yeast.008.001/13)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609645945	1618609654863	1618609659870	13925	7381		162.8	0.2	337088512.0	16340398080.0	353415168.0	16456912896.0	6388126.0	22775738.0	1895.0	374.0	5532705.0	18475272.0	576.0	290.0	/scratch1/btsheal/work/2c/9b30ab2c7411d45373e20712ed2296			Yeast.008.001	p100	16	2
de/2ea1b2	143	2196339.pbs02	similarity_chunk	Yeast.008.001/14	similarity_chunk (Yeast.008.001/14)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609648852	1618609654866	1618609659889	11037	6543		160.2	0.2	337158144.0	16340402176.0	354439168.0	16456916992.0	6388169.0	24071488.0	1894.0	373.0	5532705.0	19771016.0	787.0	131.0	/scratch1/btsheal/work/de/2ea1b257f103c19530632236835157			Yeast.008.001	p100	16	2
76/0356b2	144	2196340.pbs02	similarity_chunk	Yeast.008.001/15	similarity_chunk (Yeast.008.001/15)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618609651820	1618609659905	1618609664842	13022	6678		154.7	0.2	337850368.0	16340357120.0	354516992.0	16456871936.0	6387903.0	19607978.0	1884.0	336.0	5532705.0	15307672.0	476.0	151.0	/scratch1/btsheal/work/76/0356b2c26e50fdd6d9a2c705487edd			Yeast.008.001	p100	16	2
e2/8bdc5a	8	2193061.pbs02	similarity_chunk	Yeast.004.001/1	similarity_chunk (Yeast.004.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598296150	1618598301541	1618598321543	25393	16288		98.5	0.1	149319680.0	1856106496.0	149319680.0	1954803712.0	3380524.0	8884351.0	1501.0	187.0	2765104.0	4580616.0	409.0	87.0	/scratch1/btsheal/work/e2/8bdc5a2215b90b7d576a651857c9c0			Yeast.004.001	cpu	16	2
3e/9ee499	9	2193062.pbs02	similarity_chunk	Yeast.004.001/2	similarity_chunk (Yeast.004.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598299184	1618598306540	1618598321577	22393	15602		98.5	0.1	149880832.0	1856204800.0	149880832.0	1954803712.0	3380570.0	8774959.0	1501.0	187.0	2765104.0	4471224.0	461.0	79.0	/scratch1/btsheal/work/3e/9ee499009c737cbb890655f2ca7056			Yeast.004.001	cpu	16	2
a4/cd52ee	10	2193063.pbs02	similarity_chunk	Yeast.004.001/0	similarity_chunk (Yeast.004.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598302216	1618598311542	1618598331541	29325	16241		98.4	0.1	149630976.0	1856098304.0	149630976.0	1914818560.0	3380586.0	8780272.0	1502.0	188.0	2765104.0	4476524.0	440.0	154.0	/scratch1/btsheal/work/a4/cd52eeca1bf4329bac7f82aa381d88			Yeast.004.001	cpu	16	2
23/5f989d	20	2193064.pbs02	similarity_chunk	Yeast.004.001/4	similarity_chunk (Yeast.004.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598306672	1618598311546	1618598331562	24890	16017		98.5	0.1	149950464.0	1855905792.0	150306816.0	1915678720.0	3380575.0	9156563.0	1500.0	187.0	2765104.0	4852824.0	458.0	79.0	/scratch1/btsheal/work/23/5f989de11aa3291100d931c6e421e4			Yeast.004.001	cpu	16	2
44/9f6803	22	2193065.pbs02	similarity_chunk	Yeast.004.001/5	similarity_chunk (Yeast.004.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598309630	1618598316543	1618598331579	21949	16341		98.4	0.1	149647360.0	1856221184.0	149647360.0	1914941440.0	3380616.0	9382556.0	1500.0	187.0	2765104.0	5078816.0	353.0	96.0	/scratch1/btsheal/work/44/9f68032914c4d24428f23e59a21f84			Yeast.004.001	cpu	16	2
40/184fd5	21	2193066.pbs02	similarity_chunk	Yeast.004.001/3	similarity_chunk (Yeast.004.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598312661	1618598321599	1618598336543	23882	16420		98.4	0.1	149209088.0	1856278528.0	149209088.0	1914998784.0	3380621.0	8802108.0	1502.0	188.0	2765104.0	4498360.0	455.0	79.0	/scratch1/btsheal/work/40/184fd5ec9173b1a36f0a17de3d7d28			Yeast.004.001	cpu	16	2
aa/73425f	23	2193067.pbs02	similarity_chunk	Yeast.004.001/6	similarity_chunk (Yeast.004.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598316232	1618598321603	1618598336565	20333	15824		98.4	0.1	150028288.0	1856339968.0	150294528.0	1954803712.0	3380569.0	9206391.0	1502.0	188.0	2765104.0	4902644.0	378.0	176.0	/scratch1/btsheal/work/aa/73425fa4cb549daaa4a0c6d9e6ef8d			Yeast.004.001	cpu	16	2
7e/f6a963	24	2193068.pbs02	similarity_chunk	Yeast.004.001/7	similarity_chunk (Yeast.004.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598319298	1618598326551	1618598341540	22242	16325		98.5	0.1	150114304.0	1857105920.0	150282240.0	1915826176.0	3380615.0	9837516.0	1501.0	188.0	2765104.0	5533768.0	471.0	74.0	/scratch1/btsheal/work/7e/f6a96389adeacbf78f9d169ccacbc5			Yeast.004.001	cpu	16	2
b8/c4923f	25	2193069.pbs02	similarity_chunk	Yeast.004.001/8	similarity_chunk (Yeast.004.001/8)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598322316	1618598326555	1618598346544	24228	16308		98.3	0.1	149602304.0	1857089536.0	149942272.0	1915875328.0	3380578.0	9518875.0	1502.0	188.0	2765104.0	5215132.0	358.0	225.0	/scratch1/btsheal/work/b8/c4923f44d546093edf83fd8839271d			Yeast.004.001	cpu	16	2
33/458a1f	27	2193070.pbs02	similarity_chunk	Yeast.004.001/9	similarity_chunk (Yeast.004.001/9)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598325412	1618598331601	1618598346569	21157	15662		98.4	0.1	150192128.0	1857282048.0	151011328.0	1954803712.0	3380578.0	8996082.0	1502.0	188.0	2765104.0	4692340.0	459.0	93.0	/scratch1/btsheal/work/33/458a1f699d494b6f6dc118f8859f15			Yeast.004.001	cpu	16	2
f0/db3242	26	2193071.pbs02	similarity_chunk	Yeast.004.001/10	similarity_chunk (Yeast.004.001/10)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598328519	1618598336589	1618598351544	23025	16371		97.0	0.1	152109056.0	1857409024.0	152109056.0	1916129280.0	3380618.0	10627860.0	1502.0	188.0	198619445.0	6324104.0	607.0	99.0	/scratch1/btsheal/work/f0/db324212be563e55905d9b2b9206b5			Yeast.004.001	cpu	16	2
be/e4a8cc	29	2193072.pbs02	similarity_chunk	Yeast.004.001/12	similarity_chunk (Yeast.004.001/12)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598331595	1618598336592	1618598356540	24945	15907		98.4	0.1	150429696.0	1857318912.0	150450176.0	1916039168.0	3380603.0	10116295.0	1502.0	188.0	2765109.0	5812548.0	480.0	91.0	/scratch1/btsheal/work/be/e4a8ccb47fb8068d0e0e3ac730198b			Yeast.004.001	cpu	16	2
78/c3cfce	28	2193073.pbs02	similarity_chunk	Yeast.004.001/11	similarity_chunk (Yeast.004.001/11)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598335184	1618598341570	1618598361546	26362	16428		98.5	0.1	149245952.0	1856167936.0	149827584.0	1954803712.0	3380626.0	10027892.0	1502.0	188.0	2765109.0	5724144.0	308.0	85.0	/scratch1/btsheal/work/78/c3cfcee1e93054e54b2bb546af473f			Yeast.004.001	cpu	16	2
7f/ebd835	30	2193074.pbs02	similarity_chunk	Yeast.004.001/13	similarity_chunk (Yeast.004.001/13)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598338335	1618598346592	1618598361574	23239	15894		98.4	0.1	150016000.0	1857306624.0	150138880.0	1954803712.0	3380626.0	9670459.0	1502.0	188.0	2765109.0	5366712.0	472.0	89.0	/scratch1/btsheal/work/7f/ebd83589d504749bd78b92bb04629c			Yeast.004.001	cpu	16	2
92/5d337e	32	2193076.pbs02	similarity_chunk	Yeast.004.001/15	similarity_chunk (Yeast.004.001/15)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598344299	1618598351574	1618598363289	18990	12590		98.1	0.1	150003712.0	1855987712.0	150573056.0	1954803712.0	3380571.0	8316155.0	1502.0	182.0	2765109.0	4012432.0	468.0	76.0	/scratch1/btsheal/work/92/5d337e71748fce04d185fa28bfa0a8			Yeast.004.001	cpu	16	2
e6/1259e0	31	2193075.pbs02	similarity_chunk	Yeast.004.001/14	similarity_chunk (Yeast.004.001/14)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598341265	1618598346596	1618598366546	25281	16537		98.6	0.1	149078016.0	1856192512.0	149688320.0	1954803712.0	3380620.0	8894751.0	1501.0	188.0	2765109.0	4591004.0	296.0	138.0	/scratch1/btsheal/work/e6/1259e045564a5f31dacf04db878ba5			Yeast.004.001	cpu	16	2
38/49b391	33	2193077.pbs02	similarity_chunk	Yeast.006.001/0	similarity_chunk (Yeast.006.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598347287	1618598351578	1618598391545	44258	35962		99.2	0.1	151916544.0	1858711552.0	152428544.0	1917710336.0	4752078.0	15755003.0	1586.0	233.0	4136604.0	11451080.0	368.0	114.0	/scratch1/btsheal/work/38/49b3912e199dd85003b9a00c518e17			Yeast.006.001	cpu	16	2
6d/6d0504	34	2193078.pbs02	similarity_chunk	Yeast.006.001/1	similarity_chunk (Yeast.006.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618598350236	1618598356568	1618598391567	41331	34882		99.2	0.1	150716416.0	1858699264.0	151330816.0	1917870080.0	4752078.0	14771323.0	1586.0	233.0	4136604.0	10467400.0	582.0	112.0	/scratch1/btsheal/work/6d/6d05044e453fbcef9ba7bce6cdcd03			Yeast.006.001	cpu	16	2
